index,Patron Type Definition,Total Checkouts,Total Renewals,Age Range,Home Library Definition,Circulation Active Month,Circulation Active Year,Notice Preference Definition,Provided Email Address,Year Patron Registered,Outside of County,Years Active,Renewals per Checkouts,User Count,Average_Checkouts
2019,ADULT,89,7,35-44,Mission,February,2014,email,True,2008,False,6,0.08,350,0.2542857142857143
907,YOUNG ADULT,255,0,10-19,Main Library,February,2015,email,True,2010,False,5,0.0,1242,0.20531400966183574
144,ADULT,5,2,25-34,Main Library,February,2015,email,True,2014,False,1,0.4,1242,0.004025764895330112
954,ADULT,3,6,25-34,Mission,February,2014,email,True,2010,False,4,2.0,350,0.008571428571428572
3416,ADULT,8,0,45-54,Mission,February,2014,print,False,2010,False,4,0.0,350,0.022857142857142857
31,ADULT,7,18,55-59,Main Library,February,2015,print,False,2011,False,4,2.57,1242,0.005636070853462158
4964,ADULT,1,6,35-44,Mission,February,2013,email,True,2012,False,1,6.0,350,0.002857142857142857
1964,ADULT,0,0,25-34,Richmond,March,2015,email,True,2015,False,0,0.0,248,0.0
2006,YOUNG ADULT,56,3,10-19,Richmond,March,2015,email,True,2006,False,9,0.05,248,0.22580645161290322
4847,SENIOR,0,0,75+,Main Library,March,2015,email,True,2015,False,0,0.0,1242,0.0
3100,JUVENILE,18,24,10-19,Main Library,March,2014,email,True,2012,False,2,1.33,1242,0.014492753623188406
1581,ADULT,1,0,45-54,Main Library,March,2013,email,True,2013,False,0,0.0,1242,0.0008051529790660225
1787,ADULT,16,1,20-24,Excelsior,March,2014,email,True,2011,False,3,0.06,247,0.06477732793522267
2646,JUVENILE,30,0,0-9,Mission,March,2014,email,True,2013,False,1,0.0,350,0.08571428571428572
4924,ADULT,76,0,45-54,Main Library,March,2012,email,True,2006,False,6,0.0,1242,0.061191626409017714
3510,JUVENILE,13,0,10-19,Main Library,March,2014,email,True,2011,False,3,0.0,1242,0.010466988727858293
2149,ADULT,24,5,35-44,Main Library,March,2014,email,True,2009,False,5,0.21,1242,0.01932367149758454
578,ADULT,5,0,55-59,Main Library,March,2009,print,False,2009,False,0,0.0,1242,0.004025764895330112
337,ADULT,2,0,20-24,Main Library,March,2014,email,True,2014,False,0,0.0,1242,0.001610305958132045
1952,ADULT,25,3,60-64,Excelsior,March,2015,print,False,2014,False,1,0.12,247,0.10121457489878542
4845,ADULT,2,1,45-54,Main Library,March,2013,email,True,2013,False,0,0.5,1242,0.001610305958132045
4147,ADULT,406,182,35-44,Mission,March,2015,email,True,2011,False,4,0.45,350,1.16
2230,ADULT,104,0,60-64,Main Library,March,2015,print,False,2014,False,1,0.0,1242,0.08373590982286634
4690,ADULT,70,119,25-34,Main Library,March,2015,email,True,2006,False,9,1.7,1242,0.05636070853462158
2460,YOUNG ADULT,522,242,10-19,Richmond,March,2015,email,True,2005,False,10,0.46,248,2.1048387096774195
3056,ADULT,23,0,60-64,Main Library,March,2013,email,True,2012,False,1,0.0,1242,0.018518518518518517
2366,ADULT,1,0,25-34,Richmond,March,2013,email,True,2013,False,0,0.0,248,0.004032258064516129
784,ADULT,3,0,35-44,Main Library,March,2014,email,True,2010,False,4,0.0,1242,0.0024154589371980675
3852,ADULT,328,54,35-44,Mission,March,2015,email,True,2009,False,6,0.16,350,0.9371428571428572
3066,ADULT,403,86,65-74,Chinatown,March,2015,print,False,2007,False,8,0.21,194,2.077319587628866
3068,ADULT,3,0,25-34,Main Library,March,2015,email,True,2015,False,0,0.0,1242,0.0024154589371980675
3694,SENIOR,20,7,65-74,Main Library,March,2008,phone,False,2006,False,2,0.35,1242,0.01610305958132045
1580,ADULT,225,439,35-44,Mission,March,2015,email,True,2007,False,8,1.95,350,0.6428571428571429
1435,ADULT,123,8,25-34,Main Library,March,2015,email,True,2011,False,4,0.07,1242,0.09903381642512077
1449,ADULT,6,7,20-24,Main Library,March,2014,email,True,2013,False,1,1.17,1242,0.004830917874396135
2253,ADULT,24,17,20-24,Main Library,March,2013,email,True,2013,False,0,0.71,1242,0.01932367149758454
2509,ADULT,26,0,35-44,Excelsior,March,2015,email,True,2013,False,2,0.0,247,0.10526315789473684
3678,ADULT,15,0,25-34,Main Library,March,2009,email,True,2008,False,1,0.0,1242,0.012077294685990338
3604,ADULT,23,16,25-34,Mission,March,2015,email,True,2014,False,1,0.7,350,0.06571428571428571
1503,JUVENILE,25,1,10-19,Main Library,March,2015,email,True,2013,False,2,0.04,1242,0.020128824476650563
2381,ADULT,5,0,25-34,Excelsior,March,2013,email,True,2012,False,1,0.0,247,0.020242914979757085
1681,JUVENILE,36,0,0-9,Mission,March,2014,email,True,2013,False,1,0.0,350,0.10285714285714286
3628,ADULT,14,3,45-54,Main Library,March,2014,email,True,2013,False,1,0.21,1242,0.011272141706924315
3163,ADULT,263,47,20-24,Main Library,March,2015,print,False,2010,False,5,0.18,1242,0.21175523349436393
1196,ADULT,88,1,55-59,Excelsior,March,2014,email,True,2006,False,8,0.01,247,0.3562753036437247
1626,ADULT,1,1,45-54,Main Library,March,2014,email,True,2010,False,4,1.0,1242,0.0008051529790660225
1557,ADULT,4,0,25-34,Richmond,March,2013,email,True,2011,False,2,0.0,248,0.016129032258064516
525,JUVENILE,3,0,0-9,Excelsior,March,2014,phone,False,2013,False,1,0.0,247,0.012145748987854251
3208,ADULT,153,53,25-34,Main Library,March,2014,print,False,2013,False,1,0.35,1242,0.12318840579710146
3399,ADULT,1,0,35-44,Main Library,March,2015,email,True,2015,False,0,0.0,1242,0.0008051529790660225
3217,ADULT,0,0,25-34,Main Library,March,2014,email,True,2012,False,2,0.0,1242,0.0
2145,ADULT,12,6,25-34,Mission,March,2014,email,True,2013,False,1,0.5,350,0.03428571428571429
661,ADULT,48,104,35-44,Main Library,March,2015,email,True,2013,False,2,2.17,1242,0.03864734299516908
261,ADULT,5,0,25-34,Main Library,March,2015,email,True,2010,False,5,0.0,1242,0.004025764895330112
2007,ADULT,1,0,35-44,Main Library,March,2010,email,True,2007,False,3,0.0,1242,0.0008051529790660225
1852,ADULT,67,20,25-34,Main Library,March,2014,email,True,2011,False,3,0.3,1242,0.05394524959742351
1855,ADULT,2,0,25-34,Main Library,March,2014,email,True,2014,False,0,0.0,1242,0.001610305958132045
1871,ADULT,2,0,35-44,Main Library,March,2015,email,True,2014,False,1,0.0,1242,0.001610305958132045
2316,ADULT,25,0,25-34,Mission,March,2013,email,True,2012,False,1,0.0,350,0.07142857142857142
3882,YOUNG ADULT,37,3,10-19,Mission,March,2015,email,True,2010,False,5,0.08,350,0.10571428571428572
4972,ADULT,51,71,45-54,Chinatown,March,2015,email,True,2005,False,10,1.39,194,0.26288659793814434
1910,ADULT,12,18,25-34,Main Library,March,2014,email,True,2013,False,1,1.5,1242,0.00966183574879227
1974,ADULT,7,1,25-34,Main Library,March,2014,email,True,2013,False,1,0.14,1242,0.005636070853462158
3267,ADULT,2,0,35-44,Main Library,March,2013,email,True,2013,False,0,0.0,1242,0.001610305958132045
2265,ADULT,10,4,25-34,Mission,March,2014,email,True,2013,False,1,0.4,350,0.02857142857142857
649,ADULT,15,11,20-24,Main Library,March,2014,email,True,2011,False,3,0.73,1242,0.012077294685990338
1943,ADULT,20,0,60-64,Main Library,March,2014,email,True,2013,False,1,0.0,1242,0.01610305958132045
311,ADULT,62,6,35-44,Main Library,March,2013,email,True,2012,False,1,0.1,1242,0.0499194847020934
3577,ADULT,55,11,25-34,Chinatown,March,2015,email,True,2007,False,8,0.2,194,0.28350515463917525
3419,ADULT,13,0,45-54,Main Library,March,2015,email,True,2014,False,1,0.0,1242,0.010466988727858293
3424,JUVENILE,10,0,0-9,Main Library,March,2014,print,False,2010,False,4,0.0,1242,0.008051529790660225
1909,SENIOR,24,31,75+,Richmond,March,2014,print,False,2010,False,4,1.29,248,0.0967741935483871
316,SENIOR,706,5,75+,Richmond,March,2014,phone,False,2009,False,5,0.01,248,2.846774193548387
2101,ADULT,0,0,25-34,Main Library,March,2015,email,True,2015,False,0,0.0,1242,0.0
502,ADULT,136,0,45-54,Main Library,March,2013,print,False,2006,False,7,0.0,1242,0.10950080515297907
243,ADULT,527,151,20-24,Main Library,March,2015,email,True,2006,False,9,0.29,1242,0.4243156199677939
3741,ADULT,3,0,35-44,Chinatown,March,2013,email,True,2010,False,3,0.0,194,0.015463917525773196
320,ADULT,6,0,25-34,Main Library,March,2014,email,True,2013,False,1,0.0,1242,0.004830917874396135
1041,YOUNG ADULT,3,0,10-19,Excelsior,March,2008,print,False,2005,False,3,0.0,247,0.012145748987854251
1027,ADULT,164,8,35-44,Excelsior,March,2014,phone,True,2013,False,1,0.05,247,0.6639676113360324
327,ADULT,117,10,35-44,Richmond,March,2015,email,True,2010,False,5,0.09,248,0.4717741935483871
982,ADULT,2,1,20-24,Excelsior,March,2015,phone,True,2015,False,0,0.5,247,0.008097165991902834
3447,ADULT,25,28,25-34,Main Library,March,2014,email,True,2011,False,3,1.12,1242,0.020128824476650563
2089,ADULT,2,6,25-34,Mission,March,2013,email,True,2012,False,1,3.0,350,0.005714285714285714
3444,ADULT,56,23,35-44,Main Library,March,2015,phone,True,2012,False,3,0.41,1242,0.04508856682769726
244,ADULT,1,1,25-34,Main Library,March,2014,email,True,2013,False,1,1.0,1242,0.0008051529790660225
3437,ADULT,31,1,35-44,Main Library,March,2015,email,True,2014,False,1,0.03,1242,0.0249597423510467
2084,ADULT,10,11,35-44,Main Library,March,2015,email,True,2014,False,1,1.1,1242,0.008051529790660225
911,ADULT,4,2,25-34,Excelsior,March,2015,email,True,2011,False,4,0.5,247,0.016194331983805668
1716,ADULT,12,0,25-34,Main Library,March,2015,email,True,2015,False,0,0.0,1242,0.00966183574879227
1628,ADULT,3,2,25-34,Richmond,March,2015,email,True,2014,False,1,0.67,248,0.012096774193548387
699,ADULT,4,0,25-34,Excelsior,March,2014,email,True,2010,False,4,0.0,247,0.016194331983805668
3420,ADULT,6,11,25-34,Main Library,March,2015,email,True,2014,False,1,1.83,1242,0.004830917874396135
2614,ADULT,24,0,20-24,Richmond,March,2013,email,True,2012,False,1,0.0,248,0.0967741935483871
4212,SENIOR,14,1,65-74,Mission,March,2013,print,False,2012,False,1,0.07,350,0.04
2651,ADULT,52,106,45-54,Richmond,March,2015,email,True,2008,False,7,2.04,248,0.20967741935483872
1071,ADULT,202,18,45-54,Main Library,March,2015,phone,False,2014,False,1,0.09,1242,0.16264090177133655
1084,ADULT,11,5,55-59,Main Library,March,2014,email,True,2011,False,3,0.45,1242,0.008856682769726247
4480,ADULT,5,10,25-34,Main Library,March,2015,email,True,2011,False,4,2.0,1242,0.004025764895330112
2524,JUVENILE,2,0,10-19,Main Library,March,2015,phone,False,2015,False,0,0.0,1242,0.001610305958132045
4874,SENIOR,1,0,65-74,Excelsior,March,2014,phone,False,2014,False,0,0.0,247,0.004048582995951417
4825,ADULT,86,38,20-24,Excelsior,March,2015,phone,False,2010,False,5,0.44,247,0.3481781376518219
3991,ADULT,2,1,35-44,Main Library,March,2008,email,True,2008,False,0,0.5,1242,0.001610305958132045
1224,ADULT,0,0,20-24,Chinatown,March,2015,phone,True,2014,False,1,0.0,194,0.0
4521,ADULT,10,6,20-24,Main Library,March,2014,phone,False,2012,False,2,0.6,1242,0.008051529790660225
1361,JUVENILE,577,155,0-9,Main Library,March,2015,email,True,2010,False,5,0.27,1242,0.464573268921095
4568,ADULT,13,0,20-24,Excelsior,March,2014,email,True,2013,False,1,0.0,247,0.05263157894736842
2885,ADULT,20,43,25-34,Main Library,March,2014,email,True,2007,False,7,2.15,1242,0.01610305958132045
2888,ADULT,4,1,25-34,Main Library,March,2010,email,True,2010,False,0,0.25,1242,0.00322061191626409
459,ADULT,47,1,35-44,Main Library,March,2009,email,True,2005,False,4,0.02,1242,0.03784219001610306
93,ADULT,1,0,25-34,Main Library,March,2015,phone,False,2013,False,2,0.0,1242,0.0008051529790660225
4640,ADULT,1,0,25-34,Mission,March,2015,phone,False,2015,False,0,0.0,350,0.002857142857142857
370,ADULT,1,0,45-54,Main Library,March,2014,email,True,2011,False,3,0.0,1242,0.0008051529790660225
2895,JUVENILE,121,15,10-19,Main Library,March,2013,phone,False,2009,False,4,0.12,1242,0.09742351046698873
4556,ADULT,10,17,25-34,Main Library,March,2015,email,True,2014,False,1,1.7,1242,0.008051529790660225
4014,ADULT,252,0,45-54,Main Library,March,2015,email,True,2012,False,3,0.0,1242,0.2028985507246377
4414,ADULT,5,0,35-44,Main Library,March,2014,email,True,2010,False,4,0.0,1242,0.004025764895330112
4733,ADULT,9,0,25-34,Mission,March,2015,email,True,2009,False,6,0.0,350,0.025714285714285714
2570,ADULT,27,33,20-24,Main Library,March,2013,email,True,2013,False,0,1.22,1242,0.021739130434782608
2682,ADULT,59,0,45-54,Main Library,March,2015,email,True,2010,False,5,0.0,1242,0.04750402576489533
2677,ADULT,2,4,25-34,Main Library,March,2015,email,True,2015,False,0,2.0,1242,0.001610305958132045
566,YOUNG ADULT,2,1,10-19,Mission,March,2012,phone,False,2008,False,4,0.5,350,0.005714285714285714
4228,ADULT,79,3,35-44,Main Library,March,2015,email,True,2014,False,1,0.04,1242,0.06360708534621579
4140,ADULT,2,1,25-34,Main Library,March,2014,email,True,2014,False,0,0.5,1242,0.001610305958132045
4704,JUVENILE,40,2,0-9,Richmond,March,2015,print,False,2013,False,2,0.05,248,0.16129032258064516
433,ADULT,7,0,20-24,Main Library,March,2014,phone,False,2012,False,2,0.0,1242,0.005636070853462158
2637,ADULT,4,0,45-54,Main Library,March,2011,print,True,2011,False,0,0.0,1242,0.00322061191626409
4094,ADULT,93,0,65-74,Main Library,March,2013,email,True,2007,False,6,0.0,1242,0.0748792270531401
1183,ADULT,15,4,25-34,Main Library,March,2013,email,True,2012,False,1,0.27,1242,0.012077294685990338
2623,ADULT,3,0,25-34,Main Library,March,2015,email,True,2014,False,1,0.0,1242,0.0024154589371980675
342,ADULT,82,13,35-44,Mission,March,2014,email,True,2008,False,6,0.16,350,0.2342857142857143
2597,ADULT,127,0,45-54,Main Library,March,2013,print,False,2011,False,2,0.0,1242,0.10225442834138486
4357,ADULT,14,38,25-34,Main Library,March,2015,email,True,2012,False,3,2.71,1242,0.011272141706924315
1033,ADULT,5,10,45-54,Main Library,March,2012,email,True,2011,False,1,2.0,1242,0.004025764895330112
4371,ADULT,9,5,35-44,Richmond,March,2013,email,True,2013,False,0,0.56,248,0.036290322580645164
45,ADULT,33,0,60-64,Main Library,March,2015,email,True,2014,False,1,0.0,1242,0.026570048309178744
2586,ADULT,5,6,55-59,Main Library,March,2015,email,True,2014,False,1,1.2,1242,0.004025764895330112
2584,ADULT,7,5,35-44,Main Library,March,2015,email,True,2014,False,1,0.71,1242,0.005636070853462158
63,ADULT,4,2,25-34,Main Library,March,2014,email,True,2013,False,1,0.5,1242,0.00322061191626409
4381,ADULT,2,0,25-34,Richmond,March,2014,print,False,2014,False,0,0.0,248,0.008064516129032258
2913,ADULT,1,1,25-34,Main Library,March,2013,email,True,2013,False,0,1.0,1242,0.0008051529790660225
4531,ADULT,4,0,55-59,Main Library,March,2014,email,True,2012,False,2,0.0,1242,0.00322061191626409
1074,SENIOR,1,2,75+,Richmond,March,2014,email,True,2013,False,1,2.0,248,0.004032258064516129
2039,SENIOR,8,2,75+,Chinatown,March,2015,print,False,2013,False,2,0.25,194,0.041237113402061855
3027,SENIOR,18,11,75+,Richmond,March,2014,email,True,2011,False,3,0.61,248,0.07258064516129033
2771,ADULT,495,411,35-44,Richmond,March,2014,email,True,2005,False,9,0.83,248,1.9959677419354838
1228,ADULT,14,9,25-34,Mission,March,2015,email,True,2012,False,3,0.64,350,0.04
4494,ADULT,62,123,25-34,Mission,March,2015,email,True,2009,False,6,1.98,350,0.17714285714285713
2276,JUVENILE,120,0,0-9,Chinatown,March,2014,print,False,2010,False,4,0.0,194,0.6185567010309279
3806,ADULT,1,0,25-34,Main Library,March,2014,print,False,2010,False,4,0.0,1242,0.0008051529790660225
3830,JUVENILE,10,0,0-9,Main Library,March,2015,phone,False,2014,False,1,0.0,1242,0.008051529790660225
1245,YOUNG ADULT,4,0,10-19,Main Library,March,2015,email,True,2015,False,0,0.0,1242,0.00322061191626409
2406,ADULT,122,88,25-34,Main Library,March,2014,email,True,2010,False,4,0.72,1242,0.09822866344605476
4442,JUVENILE,129,38,10-19,Mission,March,2014,email,True,2012,False,2,0.29,350,0.36857142857142855
1325,ADULT,9,0,45-54,Main Library,March,2015,email,True,2011,False,4,0.0,1242,0.007246376811594203
464,ADULT,19,20,35-44,Main Library,March,2014,email,True,2012,False,2,1.05,1242,0.015297906602254429
4021,ADULT,24,0,25-34,Excelsior,March,2014,phone,False,2014,False,0,0.0,247,0.09716599190283401
3266,ADULT,0,0,35-44,Mission,March,2015,phone,True,2014,False,1,0.0,350,0.0
2761,ADULT,173,100,25-34,Richmond,March,2014,email,True,2009,False,5,0.58,248,0.6975806451612904
3883,ADULT,1,1,25-34,Main Library,March,2013,email,True,2013,False,0,1.0,1242,0.0008051529790660225
4674,ADULT,18,15,45-54,Main Library,March,2014,print,False,2010,False,4,0.83,1242,0.014492753623188406
2940,ADULT,5,0,35-44,Mission,March,2014,email,True,2014,False,0,0.0,350,0.014285714285714285
1195,ADULT,1,2,25-34,Main Library,March,2013,email,True,2013,False,0,2.0,1242,0.0008051529790660225
2725,JUVENILE,4,0,0-9,Richmond,March,2015,email,True,2015,False,0,0.0,248,0.016129032258064516
2935,ADULT,4,3,20-24,Main Library,March,2015,email,True,2014,False,1,0.75,1242,0.00322061191626409
4143,ADULT,21,0,25-34,Chinatown,April,2014,email,True,2010,False,4,0.0,194,0.10824742268041238
2037,ADULT,19,0,55-59,Main Library,April,2015,phone,False,2014,False,1,0.0,1242,0.015297906602254429
1296,YOUNG ADULT,36,5,10-19,Richmond,April,2014,phone,False,2006,False,8,0.14,248,0.14516129032258066
633,ADULT,5,6,20-24,Main Library,April,2015,print,False,2014,False,1,1.2,1242,0.004025764895330112
3753,ADULT,1,0,10-19,Mission,April,2015,print,False,2015,False,0,0.0,350,0.002857142857142857
348,SENIOR,4,0,75+,Chinatown,April,2006,print,False,2006,False,0,0.0,194,0.020618556701030927
2268,JUVENILE,54,0,0-9,Chinatown,April,2014,phone,False,2013,False,1,0.0,194,0.27835051546391754
3283,ADULT,9,0,35-44,Main Library,April,2015,email,True,2011,False,4,0.0,1242,0.007246376811594203
2690,ADULT,2,0,25-34,Main Library,April,2013,email,True,2009,False,4,0.0,1242,0.001610305958132045
4356,ADULT,3,0,35-44,Richmond,April,2015,email,True,2014,False,1,0.0,248,0.012096774193548387
2777,JUVENILE,336,0,0-9,Chinatown,April,2015,print,False,2013,False,2,0.0,194,1.731958762886598
1504,ADULT,8,0,45-54,Richmond,April,2013,phone,False,2012,False,1,0.0,248,0.03225806451612903
302,YOUNG ADULT,10,2,10-19,Main Library,April,2014,email,True,2013,False,1,0.2,1242,0.008051529790660225
515,ADULT,3,0,45-54,Main Library,April,2014,email,True,2010,False,4,0.0,1242,0.0024154589371980675
497,YOUNG ADULT,239,1,10-19,Chinatown,April,2014,phone,False,2006,False,8,0.0,194,1.231958762886598
4141,ADULT,80,38,20-24,Chinatown,April,2015,email,True,2009,False,6,0.48,194,0.41237113402061853
2890,ADULT,4,0,35-44,Mission,April,2013,email,True,2013,False,0,0.0,350,0.011428571428571429
2736,ADULT,7,1,45-54,Main Library,April,2015,email,True,2013,False,2,0.14,1242,0.005636070853462158
2311,SENIOR,1,0,65-74,Main Library,April,2014,phone,False,2013,False,1,0.0,1242,0.0008051529790660225
1463,JUVENILE,97,18,0-9,Richmond,April,2015,email,True,2012,False,3,0.19,248,0.3911290322580645
360,ADULT,21,2,25-34,Main Library,April,2015,email,True,2008,False,7,0.1,1242,0.016908212560386472
2991,SENIOR,52,10,65-74,Main Library,April,2014,print,False,2006,False,8,0.19,1242,0.04186795491143317
1371,ADULT,8,2,25-34,Richmond,April,2014,email,True,2013,False,1,0.25,248,0.03225806451612903
4668,ADULT,206,64,55-59,Richmond,April,2015,email,True,2008,False,7,0.31,248,0.8306451612903226
4363,ADULT,5,0,25-34,Chinatown,April,2015,email,True,2008,False,7,0.0,194,0.02577319587628866
343,JUVENILE,26,0,0-9,Main Library,April,2014,print,False,2010,False,4,0.0,1242,0.020933977455716585
632,ADULT,17,22,25-34,Main Library,April,2015,email,True,2011,False,4,1.29,1242,0.013687600644122383
2162,ADULT,112,32,25-34,Richmond,April,2014,email,True,2011,False,3,0.29,248,0.45161290322580644
